ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CL,2020-05-25,36,35,0,0,1,0
CM,2020-05-25,38,37,0,0,1,0
CN,2020-05-25,4,4,0,0,0,0
CT,2020-05-25,240,177,0,0,63,0
EX,2020-05-25,5,5,0,0,0,0
GA,2020-05-25,4,4,0,0,0,0
IB,2020-05-25,3,3,0,0,0,0
MC,2020-05-25,1,1,0,0,0,0
MD,2020-05-25,171,159,0,12,0,0
ML,2020-05-25,0,0,0,0,0,0
NC,2020-05-25,5,5,0,0,0,0
PV,2020-05-25,16,6,0,10,0,0
RI,2020-05-25,4,3,0,0,0,1
VC,2020-05-25,5,5,0,0,0,0
AN,2020-05-26,8,8,0,0,0,0
AR,2020-05-26,11,11,0,0,0,0
AS,2020-05-26,2,2,0,0,0,0
CB,2020-05-26,4,4,0,0,0,0
CE,2020-05-26,1,1,0,0,0,0
CL,2020-05-26,47,47,0,0,0,0
CM,2020-05-26,45,42,0,2,1,0
CN,2020-05-26,3,3,0,0,0,0
CT,2020-05-26,217,156,0,0,60,1
EX,2020-05-26,2,2,0,0,0,0
GA,2020-05-26,3,3,0,0,0,0
IB,2020-05-26,4,4,0,0,0,0
MC,2020-05-26,0,0,0,0,0,0
MD,2020-05-26,173,167,0,6,0,0
ML,2020-05-26,0,0,0,0,0,0
NC,2020-05-26,4,4,0,0,0,0
PV,2020-05-26,24,10,0,14,0,0
RI,2020-05-26,0,0,0,0,0,0
VC,2020-05-26,13,13,0,0,0,0
AN,2020-05-27,11,11,0,0,0,0
AR,2020-05-27,14,14,0,0,0,0
AS,2020-05-27,0,0,0,0,0,0
CB,2020-05-27,2,2,0,0,0,0
CE,2020-05-27,2,2,0,0,0,0
CL,2020-05-27,26,26,0,0,0,0
CM,2020-05-27,42,40,0,1,1,0
CN,2020-05-27,2,2,0,0,0,0
CT,2020-05-27,164,122,0,0,42,0
EX,2020-05-27,3,2,1,0,0,0
GA,2020-05-27,0,0,0,0,0,0
IB,2020-05-27,3,3,0,0,0,0
MC,2020-05-27,4,4,0,0,0,0
MD,2020-05-27,111,99,0,12,0,0
ML,2020-05-27,0,0,0,0,0,0
NC,2020-05-27,11,11,0,0,0,0
PV,2020-05-27,12,2,0,10,0,0
RI,2020-05-27,1,1,0,0,0,0
VC,2020-05-27,16,16,0,0,0,0
AN,2020-05-28,7,7,0,0,0,0
AR,2020-05-28,5,5,0,0,0,0
AS,2020-05-28,0,0,0,0,0,0
CB,2020-05-28,1,1,0,0,0,0
CE,2020-05-28,5,5,0,0,0,0
CL,2020-05-28,45,45,0,0,0,0
CM,2020-05-28,46,43,0,1,2,0
CN,2020-05-28,7,7,0,0,0,0
CT,2020-05-28,219,158,0,0,61,0
EX,2020-05-28,0,0,0,0,0,0
GA,2020-05-28,2,2,0,0,0,0
IB,2020-05-28,14,13,1,0,0,0
MC,2020-05-28,3,2,0,1,0,0
MD,2020-05-28,131,130,0,1,0,0
ML,2020-05-28,0,0,0,0,0,0
NC,2020-05-28,9,9,0,0,0,0
PV,2020-05-28,9,4,0,5,0,0
RI,2020-05-28,1,1,0,0,0,0
VC,2020-05-28,9,9,0,0,0,0
AN,2020-05-29,13,13,0,0,0,0
AR,2020-05-29,11,10,0,0,1,0
AS,2020-05-29,13,13,0,0,0,0
CB,2020-05-29,3,3,0,0,0,0
CE,2020-05-29,2,2,0,0,0,0
CL,2020-05-29,47,45,0,0,2,0
CM,2020-05-29,32,31,0,1,0,0
CN,2020-05-29,7,7,0,0,0,0
CT,2020-05-29,193,150,0,0,43,0
EX,2020-05-29,3,3,0,0,0,0
GA,2020-05-29,3,3,0,0,0,0
IB,2020-05-29,5,4,1,0,0,0
MC,2020-05-29,1,1,0,0,0,0
MD,2020-05-29,132,126,0,6,0,0
ML,2020-05-29,0,0,0,0,0,0
NC,2020-05-29,5,5,0,0,0,0
PV,2020-05-29,12,3,0,9,0,0
RI,2020-05-29,2,2,0,0,0,0
VC,2020-05-29,9,9,0,0,0,0
AN,2020-05-30,13,13,0,0,0,0
AR,2020-05-30,4,4,0,0,0,0
AS,2020-05-30,4,4,0,0,0,0
CB,2020-05-30,2,2,0,0,0,0
CE,2020-05-30,3,3,0,0,0,0
CL,2020-05-30,36,36,0,0,0,0
CM,2020-05-30,28,25,0,0,3,0
CN,2020-05-30,3,3,0,0,0,0
CT,2020-05-30,99,96,0,0,3,0
EX,2020-05-30,2,2,0,0,0,0
GA,2020-05-30,2,2,0,0,0,0
IB,2020-05-30,1,1,0,0,0,0
MC,2020-05-30,2,1,1,0,0,0
MD,2020-05-30,74,66,0,8,0,0
ML,2020-05-30,0,0,0,0,0,0
NC,2020-05-30,7,7,0,0,0,0
PV,2020-05-30,21,3,0,18,0,0
RI,2020-05-30,1,1,0,0,0,0
VC,2020-05-30,5,5,0,0,0,0
AN,2020-05-31,9,9,0,0,0,0
AR,2020-05-31,7,7,0,0,0,0
AS,2020-05-31,3,3,0,0,0,0
CB,2020-05-31,1,1,0,0,0,0
CE,2020-05-31,1,1,0,0,0,0
CL,2020-05-31,18,18,0,0,0,0
CM,2020-05-31,13,10,0,1,2,0
CN,2020-05-31,1,1,0,0,0,0
CT,2020-05-31,63,63,0,0,0,0
EX,2020-05-31,1,1,0,0,0,0
GA,2020-05-31,1,1,0,0,0,0
IB,2020-05-31,2,2,0,0,0,0
MC,2020-05-31,0,0,0,0,0,0
MD,2020-05-31,90,80,0,10,0,0
ML,2020-05-31,0,0,0,0,0,0
NC,2020-05-31,3,3,0,0,0,0
PV,2020-05-31,15,0,0,15,0,0
RI,2020-05-31,0,0,0,0,0,0
VC,2020-05-31,7,7,0,0,0,0
AN,2020-06-01,18,18,0,0,0,0
AR,2020-06-01,8,8,0,0,0,0
AS,2020-06-01,0,0,0,0,0,0
CB,2020-06-01,4,4,0,0,0,0
CE,2020-06-01,4,4,0,0,0,0
CL,2020-06-01,28,28,0,0,0,0
CM,2020-06-01,28,27,0,1,0,0
CN,2020-06-01,4,4,0,0,0,0
CT,2020-06-01,102,95,0,0,6,1
EX,2020-06-01,3,3,0,0,0,0
GA,2020-06-01,2,2,0,0,0,0
IB,2020-06-01,4,3,1,0,0,0
MC,2020-06-01,4,4,0,0,0,0
MD,2020-06-01,184,163,0,21,0,0
ML,2020-06-01,1,1,0,0,0,0
NC,2020-06-01,1,1,0,0,0,0
PV,2020-06-01,24,7,0,17,0,0
RI,2020-06-01,3,3,0,0,0,0
VC,2020-06-01,15,15,0,0,0,0
AN,2020-06-02,5,5,0,0,0,0
AR,2020-06-02,18,18,0,0,0,0
AS,2020-06-02,0,0,0,0,0,0
CB,2020-06-02,2,2,0,0,0,0
CE,2020-06-02,2,2,0,0,0,0
CL,2020-06-02,19,19,0,0,0,0
CM,2020-06-02,31,25,0,1,5,0
CN,2020-06-02,4,4,0,0,0,0
CT,2020-06-02,129,108,0,0,21,0
EX,2020-06-02,5,4,0,0,1,0
GA,2020-06-02,1,1,0,0,0,0
IB,2020-06-02,7,7,0,0,0,0
MC,2020-06-02,2,2,0,0,0,0
MD,2020-06-02,130,122,0,8,0,0
ML,2020-06-02,0,0,0,0,0,0
NC,2020-06-02,3,3,0,0,0,0
PV,2020-06-02,26,10,0,16,0,0
RI,2020-06-02,1,1,0,0,0,0
VC,2020-06-02,19,19,0,0,0,0
AN,2020-06-03,15,15,0,0,0,0
AR,2020-06-03,6,6,0,0,0,0
AS,2020-06-03,1,1,0,0,0,0
CB,2020-06-03,0,0,0,0,0,0
CE,2020-06-03,4,4,0,0,0,0
CL,2020-06-03,28,28,0,0,0,0
CM,2020-06-03,42,39,0,2,1,0
CN,2020-06-03,4,4,0,0,0,0
CT,2020-06-03,142,113,0,0,29,0
EX,2020-06-03,0,0,0,0,0,0
GA,2020-06-03,0,0,0,0,0,0
IB,2020-06-03,3,3,0,0,0,0
MC,2020-06-03,2,2,0,0,0,0
MD,2020-06-03,161,152,0,9,0,0
ML,2020-06-03,0,0,0,0,0,0
NC,2020-06-03,6,6,0,0,0,0
PV,2020-06-03,15,7,0,8,0,0
RI,2020-06-03,2,2,0,0,0,0
VC,2020-06-03,11,11,0,0,0,0
AN,2020-06-04,5,5,0,0,0,0
AR,2020-06-04,9,9,0,0,0,0
AS,2020-06-04,0,0,0,0,0,0
CB,2020-06-04,1,1,0,0,0,0
CE,2020-06-04,0,0,0,0,0,0
CL,2020-06-04,27,25,0,0,2,0
CM,2020-06-04,43,37,0,0,6,0
CN,2020-06-04,1,1,0,0,0,0
CT,2020-06-04,136,104,0,0,32,0
EX,2020-06-04,3,3,0,0,0,0
GA,2020-06-04,2,2,0,0,0,0
IB,2020-06-04,6,6,0,0,0,0
MC,2020-06-04,2,2,0,0,0,0
MD,2020-06-04,129,118,0,11,0,0
ML,2020-06-04,0,0,0,0,0,0
NC,2020-06-04,7,7,0,0,0,0
PV,2020-06-04,12,6,0,6,0,0
RI,2020-06-04,2,2,0,0,0,0
VC,2020-06-04,9,9,0,0,0,0
AN,2020-06-05,12,12,0,0,0,0
AR,2020-06-05,5,5,0,0,0,0
AS,2020-06-05,2,2,0,0,0,0
CB,2020-06-05,2,2,0,0,0,0
CE,2020-06-05,0,0,0,0,0,0
CL,2020-06-05,36,36,0,0,0,0
CM,2020-06-05,35,34,0,1,0,0
CN,2020-06-05,1,1,0,0,0,0
CT,2020-06-05,185,157,0,0,28,0
EX,2020-06-05,0,0,0,0,0,0
GA,2020-06-05,4,4,0,0,0,0
IB,2020-06-05,2,2,0,0,0,0
MC,2020-06-05,1,1,0,0,0,0
MD,2020-06-05,151,145,0,6,0,0
ML,2020-06-05,0,0,0,0,0,0
NC,2020-06-05,6,6,0,0,0,0
PV,2020-06-05,20,10,0,10,0,0
RI,2020-06-05,2,2,0,0,0,0
VC,2020-06-05,8,8,0,0,0,0
AN,2020-06-06,6,6,0,0,0,0
AR,2020-06-06,5,5,0,0,0,0
AS,2020-06-06,2,2,0,0,0,0
CB,2020-06-06,0,0,0,0,0,0
CE,2020-06-06,0,0,0,0,0,0
CL,2020-06-06,12,12,0,0,0,0
CM,2020-06-06,23,23,0,0,0,0
CN,2020-06-06,4,4,0,0,0,0
CT,2020-06-06,71,71,0,0,0,0
EX,2020-06-06,0,0,0,0,0,0
GA,2020-06-06,1,1,0,0,0,0
IB,2020-06-06,2,2,0,0,0,0
MC,2020-06-06,3,3,0,0,0,0
MD,2020-06-06,96,87,0,9,0,0
ML,2020-06-06,0,0,0,0,0,0
NC,2020-06-06,1,1,0,0,0,0
PV,2020-06-06,25,7,0,18,0,0
RI,2020-06-06,2,2,0,0,0,0
VC,2020-06-06,8,8,0,0,0,0
AN,2020-06-07,2,2,0,0,0,0
AR,2020-06-07,4,4,0,0,0,0
AS,2020-06-07,1,1,0,0,0,0
CB,2020-06-07,3,3,0,0,0,0
CE,2020-06-07,0,0,0,0,0,0
CL,2020-06-07,13,13,0,0,0,0
CM,2020-06-07,12,12,0,0,0,0
CN,2020-06-07,1,1,0,0,0,0
CT,2020-06-07,63,60,0,0,2,1
EX,2020-06-07,1,1,0,0,0,0
GA,2020-06-07,1,1,0,0,0,0
IB,2020-06-07,3,3,0,0,0,0
MC,2020-06-07,0,0,0,0,0,0
MD,2020-06-07,83,69,0,14,0,0
ML,2020-06-07,0,0,0,0,0,0
NC,2020-06-07,2,2,0,0,0,0
PV,2020-06-07,28,12,0,16,0,0
RI,2020-06-07,1,1,0,0,0,0
VC,2020-06-07,7,7,0,0,0,0
AN,2020-06-08,6,6,0,0,0,0
AR,2020-06-08,5,5,0,0,0,0
AS,2020-06-08,0,0,0,0,0,0
CB,2020-06-08,1,1,0,0,0,0
CE,2020-06-08,0,0,0,0,0,0
CL,2020-06-08,35,35,0,0,0,0
CM,2020-06-08,37,36,0,0,1,0
CN,2020-06-08,2,2,0,0,0,0
CT,2020-06-08,131,113,0,0,16,2
EX,2020-06-08,1,1,0,0,0,0
GA,2020-06-08,4,4,0,0,0,0
IB,2020-06-08,3,3,0,0,0,0
MC,2020-06-08,2,2,0,0,0,0
MD,2020-06-08,162,143,0,19,0,0
ML,2020-06-08,0,0,0,0,0,0
NC,2020-06-08,0,0,0,0,0,0
PV,2020-06-08,22,13,0,9,0,0
RI,2020-06-08,0,0,0,0,0,0
VC,2020-06-08,5,5,0,0,0,0
AN,2020-06-09,8,8,0,0,0,0
AR,2020-06-09,11,11,0,0,0,0
AS,2020-06-09,0,0,0,0,0,0
CB,2020-06-09,0,0,0,0,0,0
CE,2020-06-09,0,0,0,0,0,0
CL,2020-06-09,27,26,0,0,1,0
CM,2020-06-09,27,26,0,1,0,0
CN,2020-06-09,2,2,0,0,0,0
CT,2020-06-09,93,59,0,0,34,0
EX,2020-06-09,3,2,1,0,0,0
GA,2020-06-09,3,3,0,0,0,0
IB,2020-06-09,1,1,0,0,0,0
MC,2020-06-09,2,2,0,0,0,0
MD,2020-06-09,133,124,0,9,0,0
ML,2020-06-09,1,1,0,0,0,0
NC,2020-06-09,5,5,0,0,0,0
PV,2020-06-09,30,11,0,19,0,0
RI,2020-06-09,1,1,0,0,0,0
VC,2020-06-09,8,8,0,0,0,0
AN,2020-06-10,6,6,0,0,0,0
AR,2020-06-10,2,2,0,0,0,0
AS,2020-06-10,0,0,0,0,0,0
CB,2020-06-10,1,0,0,0,0,1
CE,2020-06-10,0,0,0,0,0,0
CL,2020-06-10,17,16,0,0,1,0
CM,2020-06-10,31,27,0,2,2,0
CN,2020-06-10,1,1,0,0,0,0
CT,2020-06-10,140,89,0,0,50,1
EX,2020-06-10,1,1,0,0,0,0
GA,2020-06-10,0,0,0,0,0,0
IB,2020-06-10,4,4,0,0,0,0
MC,2020-06-10,1,1,0,0,0,0
MD,2020-06-10,126,124,0,2,0,0
ML,2020-06-10,0,0,0,0,0,0
NC,2020-06-10,4,4,0,0,0,0
PV,2020-06-10,30,8,0,22,0,0
RI,2020-06-10,0,0,0,0,0,0
VC,2020-06-10,3,3,0,0,0,0
AN,2020-06-11,5,5,0,0,0,0
AR,2020-06-11,5,5,0,0,0,0
AS,2020-06-11,3,3,0,0,0,0
CB,2020-06-11,3,3,0,0,0,0
CE,2020-06-11,0,0,0,0,0,0
CL,2020-06-11,17,17,0,0,0,0
CM,2020-06-11,12,10,0,1,1,0
CN,2020-06-11,2,2,0,0,0,0
CT,2020-06-11,119,75,0,0,43,1
EX,2020-06-11,0,0,0,0,0,0
GA,2020-06-11,1,1,0,0,0,0
IB,2020-06-11,4,4,0,0,0,0
MC,2020-06-11,0,0,0,0,0,0
MD,2020-06-11,115,104,0,11,0,0
ML,2020-06-11,0,0,0,0,0,0
NC,2020-06-11,1,1,0,0,0,0
PV,2020-06-11,22,10,0,12,0,0
RI,2020-06-11,1,1,0,0,0,0
VC,2020-06-11,11,11,0,0,0,0
AN,2020-06-12,4,4,0,0,0,0
AR,2020-06-12,4,4,0,0,0,0
AS,2020-06-12,0,0,0,0,0,0
CB,2020-06-12,2,2,0,0,0,0
CE,2020-06-12,0,0,0,0,0,0
CL,2020-06-12,21,20,0,0,1,0
CM,2020-06-12,18,17,0,0,1,0
CN,2020-06-12,4,4,0,0,0,0
CT,2020-06-12,120,90,0,0,30,0
EX,2020-06-12,1,1,0,0,0,0
GA,2020-06-12,3,3,0,0,0,0
IB,2020-06-12,7,7,0,0,0,0
MC,2020-06-12,0,0,0,0,0,0
MD,2020-06-12,135,130,0,5,0,0
ML,2020-06-12,0,0,0,0,0,0
NC,2020-06-12,1,1,0,0,0,0
PV,2020-06-12,31,19,0,12,0,0
RI,2020-06-12,0,0,0,0,0,0
VC,2020-06-12,11,11,0,0,0,0
AN,2020-06-13,4,4,0,0,0,0
AR,2020-06-13,5,5,0,0,0,0
AS,2020-06-13,0,0,0,0,0,0
CB,2020-06-13,2,2,0,0,0,0
CE,2020-06-13,0,0,0,0,0,0
CL,2020-06-13,12,11,0,0,1,0
CM,2020-06-13,9,9,0,0,0,0
CN,2020-06-13,2,2,0,0,0,0
CT,2020-06-13,45,42,0,0,2,1
EX,2020-06-13,1,1,0,0,0,0
GA,2020-06-13,0,0,0,0,0,0
IB,2020-06-13,2,2,0,0,0,0
MC,2020-06-13,1,1,0,0,0,0
MD,2020-06-13,35,30,0,5,0,0
ML,2020-06-13,0,0,0,0,0,0
NC,2020-06-13,1,1,0,0,0,0
PV,2020-06-13,39,10,0,29,0,0
RI,2020-06-13,2,2,0,0,0,0
VC,2020-06-13,3,3,0,0,0,0
AN,2020-06-14,4,4,0,0,0,0
AR,2020-06-14,4,3,0,0,1,0
AS,2020-06-14,0,0,0,0,0,0
CB,2020-06-14,2,2,0,0,0,0
CE,2020-06-14,0,0,0,0,0,0
CL,2020-06-14,6,5,0,0,1,0
CM,2020-06-14,11,11,0,0,0,0
CN,2020-06-14,1,1,0,0,0,0
CT,2020-06-14,54,52,0,0,1,1
EX,2020-06-14,1,1,0,0,0,0
GA,2020-06-14,1,1,0,0,0,0
IB,2020-06-14,4,4,0,0,0,0
MC,2020-06-14,3,3,0,0,0,0
MD,2020-06-14,54,48,0,6,0,0
ML,2020-06-14,0,0,0,0,0,0
NC,2020-06-14,2,2,0,0,0,0
PV,2020-06-14,29,7,0,22,0,0
RI,2020-06-14,1,1,0,0,0,0
VC,2020-06-14,2,2,0,0,0,0
AN,2020-06-15,7,7,0,0,0,0
AR,2020-06-15,6,6,0,0,0,0
AS,2020-06-15,0,0,0,0,0,0
CB,2020-06-15,1,1,0,0,0,0
CE,2020-06-15,0,0,0,0,0,0
CL,2020-06-15,15,15,0,0,0,0
CM,2020-06-15,18,17,0,1,0,0
CN,2020-06-15,1,1,0,0,0,0
CT,2020-06-15,97,75,0,0,21,1
EX,2020-06-15,5,5,0,0,0,0
GA,2020-06-15,4,4,0,0,0,0
IB,2020-06-15,3,3,0,0,0,0
MC,2020-06-15,2,2,0,0,0,0
MD,2020-06-15,128,124,0,4,0,0
ML,2020-06-15,1,1,0,0,0,0
NC,2020-06-15,4,4,0,0,0,0
PV,2020-06-15,26,15,0,11,0,0
RI,2020-06-15,0,0,0,0,0,0
VC,2020-06-15,11,11,0,0,0,0
AN,2020-06-16,10,10,0,0,0,0
AR,2020-06-16,12,12,0,0,0,0
AS,2020-06-16,1,1,0,0,0,0
CB,2020-06-16,1,1,0,0,0,0
CE,2020-06-16,0,0,0,0,0,0
CL,2020-06-16,42,41,0,0,1,0
CM,2020-06-16,24,24,0,0,0,0
CN,2020-06-16,2,2,0,0,0,0
CT,2020-06-16,89,75,0,0,14,0
EX,2020-06-16,2,2,0,0,0,0
GA,2020-06-16,1,1,0,0,0,0
IB,2020-06-16,4,4,0,0,0,0
MC,2020-06-16,1,1,0,0,0,0
MD,2020-06-16,57,57,0,0,0,0
ML,2020-06-16,0,0,0,0,0,0
NC,2020-06-16,12,12,0,0,0,0
PV,2020-06-16,24,10,0,14,0,0
RI,2020-06-16,1,1,0,0,0,0
VC,2020-06-16,9,9,0,0,0,0
AN,2020-06-17,10,10,0,0,0,0
AR,2020-06-17,6,6,0,0,0,0
AS,2020-06-17,0,0,0,0,0,0
CB,2020-06-17,3,3,0,0,0,0
CE,2020-06-17,0,0,0,0,0,0
CL,2020-06-17,17,17,0,0,0,0
CM,2020-06-17,16,15,0,1,0,0
CN,2020-06-17,14,14,0,0,0,0
CT,2020-06-17,104,87,0,0,16,1
EX,2020-06-17,7,7,0,0,0,0
GA,2020-06-17,4,4,0,0,0,0
IB,2020-06-17,4,4,0,0,0,0
MC,2020-06-17,2,2,0,0,0,0
MD,2020-06-17,80,80,0,0,0,0
ML,2020-06-17,0,0,0,0,0,0
NC,2020-06-17,3,3,0,0,0,0
PV,2020-06-17,21,8,0,13,0,0
RI,2020-06-17,0,0,0,0,0,0
VC,2020-06-17,11,11,0,0,0,0
AN,2020-06-18,25,25,0,0,0,0
AR,2020-06-18,15,15,0,0,0,0
AS,2020-06-18,0,0,0,0,0,0
CB,2020-06-18,5,5,0,0,0,0
CE,2020-06-18,0,0,0,0,0,0
CL,2020-06-18,12,11,0,0,1,0
CM,2020-06-18,15,15,0,0,0,0
CN,2020-06-18,0,0,0,0,0,0
CT,2020-06-18,110,95,0,0,15,0
EX,2020-06-18,4,4,0,0,0,0
GA,2020-06-18,2,2,0,0,0,0
IB,2020-06-18,5,5,0,0,0,0
MC,2020-06-18,2,2,0,0,0,0
MD,2020-06-18,70,67,0,3,0,0
ML,2020-06-18,0,0,0,0,0,0
NC,2020-06-18,6,6,0,0,0,0
PV,2020-06-18,24,11,0,13,0,0
RI,2020-06-18,1,1,0,0,0,0
VC,2020-06-18,8,8,0,0,0,0
AN,2020-06-19,11,11,0,0,0,0
AR,2020-06-19,24,24,0,0,0,0
AS,2020-06-19,0,0,0,0,0,0
CB,2020-06-19,0,0,0,0,0,0
CE,2020-06-19,0,0,0,0,0,0
CL,2020-06-19,14,13,0,0,1,0
CM,2020-06-19,20,20,0,0,0,0
CN,2020-06-19,1,1,0,0,0,0
CT,2020-06-19,99,85,0,0,14,0
EX,2020-06-19,2,2,0,0,0,0
GA,2020-06-19,2,2,0,0,0,0
IB,2020-06-19,8,8,0,0,0,0
MC,2020-06-19,3,3,0,0,0,0
MD,2020-06-19,61,60,0,1,0,0
ML,2020-06-19,0,0,0,0,0,0
NC,2020-06-19,9,9,0,0,0,0
PV,2020-06-19,25,11,0,14,0,0
RI,2020-06-19,0,0,0,0,0,0
VC,2020-06-19,10,10,0,0,0,0
AN,2020-06-20,15,15,0,0,0,0
AR,2020-06-20,29,29,0,0,0,0
AS,2020-06-20,0,0,0,0,0,0
CB,2020-06-20,3,3,0,0,0,0
CE,2020-06-20,0,0,0,0,0,0
CL,2020-06-20,18,17,0,0,1,0
CM,2020-06-20,16,16,0,0,0,0
CN,2020-06-20,11,11,0,0,0,0
CT,2020-06-20,93,91,0,0,2,0
EX,2020-06-20,1,1,0,0,0,0
GA,2020-06-20,2,2,0,0,0,0
IB,2020-06-20,3,3,0,0,0,0
MC,2020-06-20,3,3,0,0,0,0
MD,2020-06-20,39,39,0,0,0,0
ML,2020-06-20,0,0,0,0,0,0
NC,2020-06-20,4,4,0,0,0,0
PV,2020-06-20,19,4,0,15,0,0
RI,2020-06-20,1,1,0,0,0,0
VC,2020-06-20,5,5,0,0,0,0
AN,2020-06-21,10,10,0,0,0,0
AR,2020-06-21,37,36,0,0,1,0
AS,2020-06-21,0,0,0,0,0,0
CB,2020-06-21,2,2,0,0,0,0
CE,2020-06-21,0,0,0,0,0,0
CL,2020-06-21,6,6,0,0,0,0
CM,2020-06-21,14,12,0,2,0,0
CN,2020-06-21,2,2,0,0,0,0
CT,2020-06-21,82,81,0,0,1,0
EX,2020-06-21,5,5,0,0,0,0
GA,2020-06-21,6,6,0,0,0,0
IB,2020-06-21,2,2,0,0,0,0
MC,2020-06-21,5,5,0,0,0,0
MD,2020-06-21,31,29,0,2,0,0
ML,2020-06-21,2,2,0,0,0,0
NC,2020-06-21,15,15,0,0,0,0
PV,2020-06-21,16,6,0,10,0,0
RI,2020-06-21,0,0,0,0,0,0
VC,2020-06-21,10,10,0,0,0,0
AN,2020-06-22,17,17,0,0,0,0
AR,2020-06-22,44,44,0,0,0,0
AS,2020-06-22,0,0,0,0,0,0
CB,2020-06-22,1,1,0,0,0,0
CE,2020-06-22,0,0,0,0,0,0
CL,2020-06-22,14,14,0,0,0,0
CM,2020-06-22,20,17,0,3,0,0
CN,2020-06-22,0,0,0,0,0,0
CT,2020-06-22,127,104,0,0,23,0
EX,2020-06-22,1,1,0,0,0,0
GA,2020-06-22,0,0,0,0,0,0
IB,2020-06-22,1,1,0,0,0,0
MC,2020-06-22,4,4,0,0,0,0
MD,2020-06-22,40,39,0,1,0,0
ML,2020-06-22,0,0,0,0,0,0
NC,2020-06-22,18,18,0,0,0,0
PV,2020-06-22,20,9,0,11,0,0
RI,2020-06-22,0,0,0,0,0,0
VC,2020-06-22,7,7,0,0,0,0
AN,2020-06-23,13,13,0,0,0,0
AR,2020-06-23,28,28,0,0,0,0
AS,2020-06-23,0,0,0,0,0,0
CB,2020-06-23,2,2,0,0,0,0
CE,2020-06-23,0,0,0,0,0,0
CL,2020-06-23,29,28,0,0,1,0
CM,2020-06-23,30,29,0,1,0,0
CN,2020-06-23,6,6,0,0,0,0
CT,2020-06-23,135,114,0,0,21,0
EX,2020-06-23,5,5,0,0,0,0
GA,2020-06-23,6,6,0,0,0,0
IB,2020-06-23,5,5,0,0,0,0
MC,2020-06-23,5,5,0,0,0,0
MD,2020-06-23,47,46,0,1,0,0
ML,2020-06-23,0,0,0,0,0,0
NC,2020-06-23,8,8,0,0,0,0
PV,2020-06-23,21,5,0,16,0,0
RI,2020-06-23,1,1,0,0,0,0
VC,2020-06-23,12,12,0,0,0,0
AN,2020-06-24,97,97,0,0,0,0
AR,2020-06-24,55,54,0,0,1,0
AS,2020-06-24,0,0,0,0,0,0
CB,2020-06-24,2,2,0,0,0,0
CE,2020-06-24,0,0,0,0,0,0
CL,2020-06-24,14,14,0,0,0,0
CM,2020-06-24,23,22,0,1,0,0
CN,2020-06-24,1,1,0,0,0,0
CT,2020-06-24,100,100,0,0,0,0
EX,2020-06-24,1,1,0,0,0,0
GA,2020-06-24,4,4,0,0,0,0
IB,2020-06-24,3,3,0,0,0,0
MC,2020-06-24,7,7,0,0,0,0
MD,2020-06-24,45,44,0,1,0,0
ML,2020-06-24,0,0,0,0,0,0
NC,2020-06-24,11,11,0,0,0,0
PV,2020-06-24,31,13,0,18,0,0
RI,2020-06-24,1,1,0,0,0,0
VC,2020-06-24,6,6,0,0,0,0
AN,2020-06-25,22,22,0,0,0,0
AR,2020-06-25,43,43,0,0,0,0
AS,2020-06-25,0,0,0,0,0,0
CB,2020-06-25,0,0,0,0,0,0
CE,2020-06-25,0,0,0,0,0,0
CL,2020-06-25,17,17,0,0,0,0
CM,2020-06-25,23,23,0,0,0,0
CN,2020-06-25,1,1,0,0,0,0
CT,2020-06-25,151,120,0,0,31,0
EX,2020-06-25,4,4,0,0,0,0
GA,2020-06-25,11,11,0,0,0,0
IB,2020-06-25,1,1,0,0,0,0
MC,2020-06-25,5,5,0,0,0,0
MD,2020-06-25,56,54,0,2,0,0
ML,2020-06-25,0,0,0,0,0,0
NC,2020-06-25,6,6,0,0,0,0
PV,2020-06-25,14,5,0,9,0,0
RI,2020-06-25,0,0,0,0,0,0
VC,2020-06-25,9,9,0,0,0,0
AN,2020-06-26,19,19,0,0,0,0
AR,2020-06-26,21,21,0,0,0,0
AS,2020-06-26,0,0,0,0,0,0
CB,2020-06-26,3,3,0,0,0,0
CE,2020-06-26,0,0,0,0,0,0
CL,2020-06-26,15,15,0,0,0,0
CM,2020-06-26,15,15,0,0,0,0
CN,2020-06-26,1,1,0,0,0,0
CT,2020-06-26,213,173,0,0,39,1
EX,2020-06-26,0,0,0,0,0,0
GA,2020-06-26,3,3,0,0,0,0
IB,2020-06-26,10,10,0,0,0,0
MC,2020-06-26,7,7,0,0,0,0
MD,2020-06-26,55,54,0,1,0,0
ML,2020-06-26,0,0,0,0,0,0
NC,2020-06-26,6,6,0,0,0,0
PV,2020-06-26,19,10,0,9,0,0
RI,2020-06-26,0,0,0,0,0,0
VC,2020-06-26,15,15,0,0,0,0
AN,2020-06-27,15,15,0,0,0,0
AR,2020-06-27,49,49,0,0,0,0
AS,2020-06-27,0,0,0,0,0,0
CB,2020-06-27,2,2,0,0,0,0
CE,2020-06-27,0,0,0,0,0,0
CL,2020-06-27,13,13,0,0,0,0
CM,2020-06-27,21,19,0,2,0,0
CN,2020-06-27,0,0,0,0,0,0
CT,2020-06-27,130,129,0,0,1,0
EX,2020-06-27,4,4,0,0,0,0
